#string_protein_id	preferred_name	protein_size	annotation
204669.Acid345_3003	ABF42004.1	1014	annotation not available
204669.Acid345_3004	ABF42005.1	238	annotation not available
204669.Acid345_3005	ABF42006.1	1096	annotation not available
204669.Acid345_3006	ABF42007.1	912	annotation not available
204669.Acid345_3007	ABF42008.1	313	annotation not available
204669.Acid345_3008	ABF42009.1	341	annotation not available
204669.Acid345_3009	ABF42010.1	256	annotation not available
204669.Acid345_3010	ABF42011.1	398	annotation not available
204669.Acid345_3011	purM	350	annotation not available
204669.Acid345_3012	purN	227	Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate
204669.Acid345_3013	ABF42014.1	311	annotation not available
204669.Acid345_3014	ABF42015.1	1132	annotation not available
204669.Acid345_3015	ABF42016.1	350	annotation not available
204669.Acid345_3016	ABF42017.1	462	Putrescine:proton symporter, AAT family; 2.A.3.1.13
204669.Acid345_3017	ABF42018.1	452	annotation not available
204669.Acid345_3018	ABF42019.1	522	annotation not available
204669.Acid345_3019	ABF42020.1	248	annotation not available
204669.Acid345_3020	ABF42021.1	274	annotation not available
204669.Acid345_3021	ABF42022.1	1041	annotation not available
204669.Acid345_3022	ABF42023.1	162	annotation not available
204669.Acid345_3023	ABF42024.1	135	annotation not available
204669.Acid345_3024	ABF42025.1	132	annotation not available
204669.Acid345_3025	ABF42026.1	532	annotation not available
204669.Acid345_3026	ABF42027.1	520	annotation not available
204669.Acid345_3027	ABF42028.1	278	Belongs to the class-I aminoacyl-tRNA synthetase family. 
204669.Acid345_3028	FeoA	85	annotation not available
204669.Acid345_3029	ABF42030.1	635	Probable transporter of a GTP-driven Fe(2+) uptake system. 
204669.Acid345_3030	ABF42031.1	318	annotation not available
204669.Acid345_3031	ABF42032.1	387	annotation not available
204669.Acid345_3032	pfkA	322	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis
204669.Acid345_3033	ABF42034.1	249	annotation not available
204669.Acid345_3034	ABF42035.1	432	annotation not available
204669.Acid345_3035	ffh	454	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY. 
204669.Acid345_3036	ABF42037.1	464	Amino acid/polyamine/organocation transporter, APC superfamily; 2.A.3
204669.Acid345_3037	ABF42038.1	285	annotation not available
204669.Acid345_3038	ABF42039.1	523	annotation not available
204669.Acid345_3039	ABF42040.1	480	annotation not available
204669.Acid345_3040	Dihydroorotase	481	annotation not available
204669.Acid345_3041	ABF42042.1	844	annotation not available
204669.Acid345_3042	ABF42043.1	380	annotation not available
204669.Acid345_3043	ABF42044.1	368	annotation not available
204669.Acid345_3044	ABF42045.1	338	annotation not available
204669.Acid345_3045	ABF42046.1	460	Belongs to the cytochrome P450 family. 
204669.Acid345_3046	ABF42047.1	201	annotation not available
204669.Acid345_3047	ABF42048.1	282	annotation not available
204669.Acid345_3048	ABF42049.1	159	annotation not available
204669.Acid345_3049	ABF42050.1	713	annotation not available
204669.Acid345_3050	ABF42051.1	268	annotation not available
204669.Acid345_3051	ABF42052.1	894	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties. 
204669.Acid345_3052	ABF42053.1	359	annotation not available
204669.Acid345_3053	ABF42054.1	916	annotation not available
204669.Acid345_3054	ABF42055.1	201	Belongs to the uridine kinase family. 
204669.Acid345_3055	ABF42056.1	280	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate. 
204669.Acid345_3056	ABF42057.1	418	annotation not available
204669.Acid345_3057	deoC	237	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy-D-ribose 5- phosphate
204669.Acid345_3058	ABF42059.1	172	Belongs to the purine/pyrimidine phosphoribosyltransferase family
204669.Acid345_3059	ABF42060.1	509	annotation not available
204669.Acid345_3060	ABF42061.1	91	annotation not available
204669.Acid345_3061	ABF42062.1	229	annotation not available
204669.Acid345_3062	ABF42063.1	662	annotation not available
204669.Acid345_3063	ABF42064.1	431	annotation not available
204669.Acid345_3064	ABF42065.1	315	annotation not available
204669.Acid345_3065	ABF42066.1	571	Accepts electrons from ETF and reduces ubiquinone. 
204669.Acid345_3066	ABF42067.1	490	annotation not available
204669.Acid345_3067	Thioredoxin	109	Belongs to the thioredoxin family. 
204669.Acid345_3068	ABF42069.1	612	annotation not available
204669.Acid345_3069	tyrS	413	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two- step reaction: tyrosine is first activated by ATP to form Tyr-AMP and then transferred to the acceptor end of tRNA(Tyr)
204669.Acid345_3070	ABF42071.1	233	annotation not available
204669.Acid345_3071	ABF42072.1	563	annotation not available
204669.Acid345_3072	ABF42073.1	117	annotation not available
204669.Acid345_3073	ABF42074.1	305	annotation not available
204669.Acid345_3074	ABF42075.1	343	annotation not available
204669.Acid345_3075	ABF42076.1	171	annotation not available
204669.Acid345_3076	ABF42077.1	343	annotation not available
204669.Acid345_3077	ABF42078.1	154	annotation not available
204669.Acid345_3078	ABF42079.1	562	Gamma-glutamyltransferase 2; Threonine peptidase; MEROPS family T03
204669.Acid345_3079	ABF42080.1	269	annotation not available
204669.Acid345_3080	ABF42081.1	302	annotation not available
204669.Acid345_3081	ABF42082.1	134	annotation not available
204669.Acid345_3082	ABF42083.1	170	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_3083	ABF42084.1	182	annotation not available
204669.Acid345_3084	ABF42085.1	343	annotation not available
204669.Acid345_3085	ABF42086.1	298	annotation not available
204669.Acid345_3086	ABF42087.1	122	annotation not available
204669.Acid345_3087	ABF42088.1	312	annotation not available
204669.Acid345_3088	ABF42089.1	943	annotation not available
204669.Acid345_3089	ABF42090.1	194	annotation not available
204669.Acid345_3090	ABF42091.1	295	annotation not available
204669.Acid345_3091	ABF42092.1	79	annotation not available
204669.Acid345_3092	ABF42093.1	409	annotation not available
204669.Acid345_3093	ABF42094.1	220	annotation not available
204669.Acid345_3094	ABF42095.1	532	Belongs to the major facilitator superfamily. 
204669.Acid345_3095	ABF42096.1	410	annotation not available
204669.Acid345_3096	ABF42097.1	497	annotation not available
204669.Acid345_3097	ABF42098.1	322	annotation not available
204669.Acid345_3098	ABF42099.1	449	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
204669.Acid345_3099	ABF42100.1	235	annotation not available
204669.Acid345_3100	ABF42101.1	476	annotation not available
204669.Acid345_3101	ABF42102.1	276	annotation not available
204669.Acid345_3102	ABF42103.1	276	annotation not available
204669.Acid345_3103	ABF42104.1	192	Belongs to the UPF0312 family. 
204669.Acid345_3104	Monooxygenase	373	annotation not available
204669.Acid345_3105	ABF42106.1	349	annotation not available
204669.Acid345_3106	ilvC	345	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol-acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3-dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3-hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate. 
204669.Acid345_3107	ABF42108.1	181	annotation not available
204669.Acid345_3108	ABF42109.1	571	annotation not available
204669.Acid345_3109	ilvD	573	Belongs to the IlvD/Edd family
204669.Acid345_3110	ABF42111.1	340	annotation not available
204669.Acid345_3111	ABF42112.1	153	annotation not available
204669.Acid345_3112	ABF42113.1	705	annotation not available
204669.Acid345_3113	ABF42114.1	427	annotation not available
204669.Acid345_3114	ABF42115.1	446	Amino acid/polyamine/organocation transporter, APC superfamily; 2.A.3
204669.Acid345_3115	ABF42116.1	122	annotation not available
204669.Acid345_3116	ABF42117.1	878	annotation not available
204669.Acid345_3117	uvrC	610	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision
204669.Acid345_3118	ABF42119.1	242	annotation not available
204669.Acid345_3119	ABF42120.1	447	annotation not available
204669.Acid345_3120	ABF42121.1	463	annotation not available
204669.Acid345_3121	ABF42122.1	206	annotation not available
204669.Acid345_3122	ABF42123.1	1147	annotation not available
204669.Acid345_3123	ABF42124.1	83	annotation not available
204669.Acid345_3124	ABF42125.1	298	Belongs to the LysR transcriptional regulatory family. 
204669.Acid345_3125	ABF42126.1	161	annotation not available
204669.Acid345_3126	ABF42127.1	633	annotation not available
204669.Acid345_3127	ABF42128.1	261	annotation not available
204669.Acid345_3128	ABF42129.1	482	annotation not available
204669.Acid345_3129	ABF42130.1	75	annotation not available
204669.Acid345_3130	ABF42131.1	204	annotation not available
204669.Acid345_3131	ABF42132.1	345	annotation not available
204669.Acid345_3132	ABF42133.1	177	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_3133	ABF42134.1	342	Outer membrane transport energization protein TonB; TC 2.C.1.1.1
204669.Acid345_3134	ABF42135.1	170	annotation not available
204669.Acid345_3135	ABF42136.1	490	annotation not available
204669.Acid345_3136	ABF42137.1	256	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids. 
204669.Acid345_3137	ABF42138.1	127	annotation not available
204669.Acid345_3138	ABF42139.1	204	annotation not available
204669.Acid345_3139	ABF42140.1	217	annotation not available
204669.Acid345_3140	ribB	387	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate
204669.Acid345_3141	ABF42142.1	672	Physarolisin II; Serine peptidase; MEROPS family S53
204669.Acid345_3142	ABF42143.1	475	annotation not available
204669.Acid345_3143	ABF42144.1	117	annotation not available
204669.Acid345_3144	ABF42145.1	590	annotation not available
204669.Acid345_3145	ABF42146.1	135	annotation not available
204669.Acid345_3146	ABF42147.1	251	annotation not available
204669.Acid345_3147	ABF42148.1	447	annotation not available
204669.Acid345_3148	ABF42149.1	297	annotation not available
204669.Acid345_3149	ABF42150.1	387	Belongs to the 'phage' integrase family. 
204669.Acid345_3150	ABF42151.1	86	annotation not available
204669.Acid345_3151	ABF42152.1	197	annotation not available
204669.Acid345_3152	ABF42153.1	141	annotation not available
204669.Acid345_3153	ABF42154.1	145	annotation not available
204669.Acid345_3154	ABF42155.1	125	annotation not available
204669.Acid345_3155	ABF42156.1	126	annotation not available
204669.Acid345_3156	ABF42157.1	934	annotation not available
204669.Acid345_3157	ABF42158.1	143	annotation not available
204669.Acid345_3158	ABF42159.1	208	annotation not available
204669.Acid345_3159	ABF42160.1	222	annotation not available
204669.Acid345_3160	ABF42161.1	899	annotation not available
204669.Acid345_3161	ABF42162.1	828	annotation not available
204669.Acid345_3162	ABF42163.1	162	annotation not available
204669.Acid345_3163	ABF42164.1	100	annotation not available
204669.Acid345_3164	ABF42165.1	135	annotation not available
204669.Acid345_3165	ABF42166.1	91	annotation not available
204669.Acid345_3166	ABF42167.1	141	annotation not available
204669.Acid345_3167	ABF42168.1	117	annotation not available
204669.Acid345_3168	ABF42169.1	103	annotation not available
204669.Acid345_3169	ABF42170.1	152	annotation not available
204669.Acid345_3170	ABF42171.1	111	annotation not available
204669.Acid345_3171	ABF42172.1	123	annotation not available
204669.Acid345_3172	ABF42173.1	148	annotation not available
204669.Acid345_3173	ABF42174.1	781	annotation not available
204669.Acid345_3174	ABF42175.1	536	annotation not available
204669.Acid345_3175	ABF42176.1	201	annotation not available
204669.Acid345_3176	ABF42177.1	693	annotation not available
204669.Acid345_3177	ABF42178.1	146	annotation not available
204669.Acid345_3178	ABF42179.1	79	annotation not available
204669.Acid345_3179	ABF42180.1	124	annotation not available
204669.Acid345_3180	ABF42181.1	77	annotation not available
204669.Acid345_3181	ABF42182.1	215	annotation not available
204669.Acid345_3182	ABF42183.1	191	annotation not available
204669.Acid345_3183	ABF42184.1	196	annotation not available
204669.Acid345_3184	ABF42185.1	321	annotation not available
204669.Acid345_3185	ABF42186.1	167	annotation not available
204669.Acid345_3186	ABF42187.1	143	annotation not available
204669.Acid345_3187	ABF42188.1	225	annotation not available
204669.Acid345_3188	ABF42189.1	178	annotation not available
204669.Acid345_3189	ABF42190.1	265	annotation not available
204669.Acid345_3190	ABF42191.1	101	annotation not available
